average price,total_guests,total_nights,room type,type of meal,market segment type,month,year,booking status
80.75,2,4,Room_Type 1,Not Selected,Online,8.0,2018.0,Canceled
72.75,2,7,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
85.0,2,3,Room_Type 1,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
85.0,1,3,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Canceled
89.25,2,3,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Canceled
152.1,3,3,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
80.5,2,5,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
80.75,2,4,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
117.6,2,3,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
116.1,1,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
110.0,1,3,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
79.0,1,3,Room_Type 1,Meal Plan 1,Corporate,12.0,2018.0,Not_Canceled
63.8,1,4,Room_Type 1,Meal Plan 1,Offline,1.0,2018.0,Not_Canceled
91.5,2,2,Room_Type 1,Not Selected,Online,12.0,2018.0,Not_Canceled
72.0,2,1,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
118.58,3,3,Room_Type 4,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
80.75,2,8,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
73.9,1,1,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
142.0,2,2,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
154.93,3,3,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
84.8,2,2,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
80.0,2,4,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Not_Canceled
89.14,2,7,Room_Type 1,Meal Plan 2,Offline,9.0,2018.0,Not_Canceled
124.25,2,4,Room_Type 2,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
85.0,1,1,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
90.9,2,3,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
159.33,2,3,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Canceled
99.0,2,2,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
95.88,2,3,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Canceled
127.0,2,2,Room_Type 4,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
81.5,2,3,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
113.0,1,2,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
94.5,2,6,Room_Type 1,Not Selected,Online,7.0,2018.0,Canceled
145.8,2,4,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
58.0,2,3,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Not_Canceled
79.0,2,2,Room_Type 1,Not Selected,Online,2.0,2018.0,Canceled
65.0,1,1,Room_Type 1,Meal Plan 1,Corporate,6.0,2018.0,Not_Canceled
121.33,2,3,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
0.0,2,2,Room_Type 4,Meal Plan 1,Complementary,12.0,2017.0,Not_Canceled
80.3,2,3,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
90.0,1,3,Room_Type 1,Meal Plan 1,Corporate,9.0,2017.0,Not_Canceled
110.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
80.1,2,4,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
76.5,2,9,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
90.0,1,2,Room_Type 1,Meal Plan 2,Offline,10.0,2018.0,Not_Canceled
106.2,3,4,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
75.0,2,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
130.5,3,3,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
139.28,2,4,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
75.0,2,3,Room_Type 4,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
155.0,2,4,Room_Type 4,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
66.0,1,1,Room_Type 1,Meal Plan 1,Corporate,1.0,2018.0,Not_Canceled
93.0,2,6,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
114.0,2,1,Room_Type 1,Not Selected,Online,10.0,2017.0,Not_Canceled
143.23,3,4,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Canceled
94.5,2,3,Room_Type 1,Meal Plan 2,Offline,8.0,2017.0,Canceled
78.3,2,2,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Canceled
128.0,1,1,Room_Type 4,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
149.4,2,3,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
89.0,1,1,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
90.9,2,1,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
146.7,3,7,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
67.5,2,1,Room_Type 1,Not Selected,Online,12.0,2017.0,Not_Canceled
169.33,2,3,Room_Type 1,Not Selected,Online,8.0,2018.0,Not_Canceled
100.0,2,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
129.0,1,1,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
169.11,2,9,Room_Type 1,Not Selected,Online,9.0,2017.0,Not_Canceled
146.7,3,4,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Canceled
111.6,2,4,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Canceled
159.0,3,2,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
129.0,2,3,Room_Type 1,Meal Plan 2,Online,2.0,2018.0,Canceled
142.2,3,4,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
71.0,2,4,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Not_Canceled
110.1,2,3,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
129.0,2,1,Room_Type 1,Not Selected,Online,9.0,2018.0,Canceled
85.5,2,2,Room_Type 1,Not Selected,Online,4.0,2018.0,Not_Canceled
98.0,2,1,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
69.5,2,3,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
85.5,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
61.0,1,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Canceled
87.78,2,1,Room_Type 1,Not Selected,Online,10.0,2017.0,Not_Canceled
85.0,2,2,Room_Type 1,Meal Plan 1,Offline,11.0,2017.0,Not_Canceled
81.5,2,2,Room_Type 1,Meal Plan 1,Corporate,2.0,2018.0,Not_Canceled
73.95,2,4,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Canceled
172.0,3,4,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Canceled
105.0,1,1,Room_Type 1,Meal Plan 1,Corporate,10.0,2018.0,Not_Canceled
72.0,2,1,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
150.3,3,4,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
150.43,3,7,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
121.6,2,1,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
85.0,2,5,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Not_Canceled
48.0,2,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
168.3,3,3,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
68.69,2,3,Room_Type 2,Not Selected,Online,5.0,2018.0,Canceled
136.0,2,4,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Canceled
91.69,1,8,Room_Type 1,Not Selected,Online,10.0,2018.0,Canceled
62.8,2,4,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Canceled
169.93,3,2,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
110.0,1,15,Room_Type 4,Meal Plan 1,Aviation,5.0,2018.0,Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,8.0,2017.0,Not_Canceled
81.67,1,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
128.4,1,5,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
72.25,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
90.95,2,4,Room_Type 1,Meal Plan 1,Online,11.0,2017.0,Not_Canceled
95.0,2,4,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
0.0,2,1,Room_Type 1,Meal Plan 1,Complementary,5.0,2018.0,Not_Canceled
86.0,1,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
73.46,2,3,Room_Type 1,Not Selected,Online,4.0,2018.0,Canceled
95.0,1,1,Room_Type 1,Meal Plan 1,Corporate,10.0,2017.0,Not_Canceled
91.0,2,1,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Canceled
198.9,4,4,Room_Type 6,Meal Plan 1,Online,5.0,2018.0,Canceled
95.0,2,2,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Canceled
100.0,2,3,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Canceled
80.75,2,4,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Not_Canceled
95.0,2,6,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
142.38,4,6,Room_Type 6,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
108.0,2,1,Room_Type 1,Meal Plan 2,Offline,9.0,2017.0,Not_Canceled
126.0,3,1,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
150.3,3,8,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
88.0,2,1,Room_Type 1,Not Selected,Online,11.0,2018.0,Canceled
96.3,2,3,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
110.7,2,5,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
130.0,1,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
75.0,2,2,Room_Type 1,Meal Plan 1,Offline,11.0,2017.0,Not_Canceled
0.0,2,1,Room_Type 7,Meal Plan 1,Complementary,11.0,2017.0,Not_Canceled
68.0,1,4,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Not_Canceled
94.5,2,3,Room_Type 1,Meal Plan 2,Offline,8.0,2017.0,Not_Canceled
76.5,3,7,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
116.1,2,3,Room_Type 1,Not Selected,Online,6.0,2018.0,Not_Canceled
89.0,2,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
85.0,2,4,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
115.0,1,1,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
105.3,2,2,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
116.1,2,3,Room_Type 1,Not Selected,Online,5.0,2018.0,Canceled
64.03,2,3,Room_Type 4,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2018.0,Canceled
119.0,3,6,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
94.5,2,3,Room_Type 1,Meal Plan 2,Offline,7.0,2017.0,Not_Canceled
94.5,2,3,Room_Type 1,Meal Plan 2,Offline,8.0,2017.0,Canceled
0.0,1,2,Room_Type 1,Meal Plan 1,Online,11.0,2017.0,Not_Canceled
64.4,1,1,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Not_Canceled
159.0,2,1,Room_Type 5,Meal Plan 1,Corporate,5.0,2018.0,Not_Canceled
121.5,3,2,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
108.3,2,3,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Canceled
108.0,2,3,Room_Type 1,Not Selected,Online,10.0,2018.0,Not_Canceled
85.5,1,3,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
76.85,2,3,Room_Type 2,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
58.9,2,4,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Canceled
135.9,2,1,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Canceled
131.47,3,6,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
114.48,3,4,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
126.9,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
75.0,2,3,Room_Type 1,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
121.98,3,4,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Canceled
69.22,2,3,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
171.9,1,3,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
108.42,1,3,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2017.0,Canceled
123.3,2,2,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Canceled
101.7,2,3,Room_Type 1,Not Selected,Online,8.0,2018.0,Not_Canceled
0.0,1,1,Room_Type 1,Meal Plan 1,Complementary,3.0,2018.0,Not_Canceled
106.0,2,4,Room_Type 1,Meal Plan 2,Offline,3.0,2018.0,Not_Canceled
145.35,3,4,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Canceled
80.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
92.83,3,7,Room_Type 1,Not Selected,Online,7.0,2018.0,Not_Canceled
70.0,2,6,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
82.0,2,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
95.4,2,2,Room_Type 1,Not Selected,Online,10.0,2018.0,Canceled
116.1,2,4,Room_Type 1,Not Selected,Online,8.0,2018.0,Not_Canceled
123.3,2,3,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
130.9,1,5,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
132.0,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
100.8,2,2,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
100.0,1,3,Room_Type 1,Meal Plan 1,Corporate,5.0,2018.0,Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2018.0,Canceled
183.67,3,3,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Canceled
79.0,1,1,Room_Type 1,Meal Plan 1,Corporate,3.0,2018.0,Not_Canceled
174.0,3,1,Room_Type 6,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
112.2,2,1,Room_Type 1,Meal Plan 2,Offline,9.0,2017.0,Not_Canceled
140.0,2,2,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
73.0,1,2,Room_Type 1,Meal Plan 1,Offline,11.0,2017.0,Not_Canceled
82.0,2,2,Room_Type 1,Meal Plan 2,Offline,9.0,2017.0,Not_Canceled
113.4,2,4,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,8.0,2018.0,Canceled
78.5,2,3,Room_Type 1,Meal Plan 2,Offline,2.0,2018.0,Not_Canceled
97.54,2,3,Room_Type 2,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
65.0,1,3,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Not_Canceled
104.08,1,5,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
108.0,2,1,Room_Type 1,Meal Plan 2,Offline,9.0,2017.0,Not_Canceled
199.43,4,2,Room_Type 7,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
90.0,2,4,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Canceled
79.2,2,2,Room_Type 1,Not Selected,Online,12.0,2018.0,Canceled
110.0,2,2,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
108.12,2,5,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Canceled
120.0,1,1,Room_Type 1,Meal Plan 1,Corporate,9.0,2018.0,Not_Canceled
78.03,1,3,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
60.67,2,3,Room_Type 4,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
107.1,3,5,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
123.3,3,1,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
85.5,2,4,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
74.8,2,8,Room_Type 1,Not Selected,Online,12.0,2018.0,Not_Canceled
116.1,2,1,Room_Type 1,Not Selected,Online,5.0,2018.0,Canceled
118.8,2,1,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,8.0,2017.0,Not_Canceled
76.58,2,4,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
90.0,1,2,Room_Type 1,Meal Plan 2,Offline,8.0,2018.0,Not_Canceled
106.0,1,3,Room_Type 5,Meal Plan 1,Corporate,10.0,2018.0,Canceled
75.0,1,1,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Not_Canceled
131.35,2,4,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
168.3,3,3,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
129.0,3,4,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
74.8,2,10,Room_Type 1,Not Selected,Online,12.0,2018.0,Not_Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2018.0,Canceled
93.5,2,1,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,9.0,2018.0,Canceled
83.66,2,7,Room_Type 4,Meal Plan 1,Online,2.0,2018.0,Canceled
159.2,3,3,Room_Type 4,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
72.0,2,3,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
105.3,2,3,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Canceled
109.5,3,2,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Not_Canceled
166.85,3,4,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
134.1,3,5,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
107.0,2,3,Room_Type 1,Meal Plan 2,Offline,9.0,2018.0,Canceled
89.25,2,3,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Canceled
96.3,2,3,Room_Type 1,Meal Plan 1,Online,11.0,2017.0,Not_Canceled
149.4,2,1,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Canceled
170.36,4,7,Room_Type 6,Meal Plan 1,Online,5.0,2018.0,Canceled
218.0,3,3,Room_Type 4,Meal Plan 2,Online,8.0,2018.0,Canceled
109.35,3,1,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Canceled
120.0,2,3,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
110.0,1,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
84.6,2,2,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Canceled
122.83,2,4,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
90.95,2,4,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
90.0,2,3,Room_Type 1,Meal Plan 2,Offline,6.0,2018.0,Not_Canceled
110.0,1,6,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Canceled
84.96,3,1,Room_Type 1,Not Selected,Online,8.0,2018.0,Not_Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,6.0,2018.0,Canceled
96.3,2,2,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
90.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
99.9,1,1,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
76.56,2,5,Room_Type 1,Not Selected,Online,11.0,2018.0,Canceled
90.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
71.6,2,3,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
81.0,2,4,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
134.0,3,2,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Not_Canceled
184.0,1,1,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
117.9,2,2,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Canceled
129.0,2,1,Room_Type 1,Not Selected,Online,6.0,2018.0,Not_Canceled
65.0,2,3,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Not_Canceled
115.32,3,3,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Canceled
65.0,1,1,Room_Type 1,Meal Plan 1,Corporate,12.0,2017.0,Not_Canceled
122.45,3,8,Room_Type 1,Meal Plan 1,Online,12.0,2018.0,Canceled
91.5,1,2,Room_Type 1,Meal Plan 2,Offline,10.0,2017.0,Canceled
75.0,2,3,Room_Type 4,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
168.3,4,2,Room_Type 6,Meal Plan 1,Online,7.0,2018.0,Canceled
74.8,2,5,Room_Type 1,Not Selected,Online,12.0,2018.0,Not_Canceled
110.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
95.48,2,3,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
68.53,2,1,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
112.88,1,1,Room_Type 1,Meal Plan 1,Corporate,9.0,2018.0,Not_Canceled
81.9,2,3,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
80.0,1,1,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Canceled
92.82,2,5,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Canceled
120.0,1,2,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
156.0,2,4,Room_Type 4,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
80.0,2,2,Room_Type 1,Meal Plan 1,Corporate,3.0,2018.0,Not_Canceled
78.3,2,3,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
133.33,2,3,Room_Type 1,Not Selected,Online,10.0,2018.0,Canceled
89.3,2,6,Room_Type 4,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
88.2,1,1,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
139.2,3,6,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Canceled
100.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
112.58,3,5,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
73.95,2,4,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
80.0,2,1,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
162.0,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
78.5,2,5,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
61.0,1,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Canceled
95.0,4,1,Room_Type 6,Meal Plan 1,Corporate,11.0,2017.0,Not_Canceled
90.0,1,3,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Canceled
78.3,2,1,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Canceled
108.0,1,1,Room_Type 1,Not Selected,Online,10.0,2018.0,Canceled
101.33,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
96.3,2,3,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Canceled
70.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2017.0,Not_Canceled
105.0,1,2,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
70.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
165.0,3,2,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
152.67,2,3,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2017.0,Canceled
80.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
85.5,2,4,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
130.0,1,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
133.0,2,2,Room_Type 1,Not Selected,Online,8.0,2018.0,Not_Canceled
63.75,2,8,Room_Type 1,Not Selected,Online,3.0,2018.0,Canceled
116.94,2,4,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Canceled
98.1,1,1,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
78.2,2,5,Room_Type 4,Meal Plan 1,Offline,11.0,2017.0,Not_Canceled
68.0,2,4,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Not_Canceled
68.07,2,4,Room_Type 1,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
61.0,1,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Canceled
78.0,2,5,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Canceled
119.0,2,1,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
100.0,2,3,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Canceled
95.0,1,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
153.0,2,4,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
140.4,2,3,Room_Type 4,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
101.5,2,2,Room_Type 1,Meal Plan 2,Offline,9.0,2017.0,Not_Canceled
109.0,1,1,Room_Type 5,Meal Plan 1,Corporate,6.0,2018.0,Not_Canceled
70.0,2,3,Room_Type 1,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
139.0,1,1,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
130.0,2,2,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
119.71,2,7,Room_Type 4,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
69.99,2,1,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
125.0,2,3,Room_Type 1,Meal Plan 2,Offline,9.0,2017.0,Not_Canceled
131.4,2,1,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
